9 1.26714842973 4.84814990642 1.0 3.72403083903 4.11896010378 1.0 6.253989 3.70993608843 1.0 8.81548106959 3.6277940234 1.0 -8.98905028551 -0.987649290494 0.0 -5.70169918907 -2.98046084378 0.0 -2.18650211448 -4.53653431408 0.0 1.49882149947 -5.63031901804 0.0 5.29375874093 -6.24385504106 0.0 , -32.3861069094 -23.1829155503 5.93152171953 -33.1766990829 -23.6250204679 5.94998608634 
8 2.19733674915 4.5936989276 1.0 4.72729491012 4.18467491225 1.0 7.28878697971 4.10253284722 1.0 -7.22839327895 -2.50572201995 0.0 -3.71319620436 -4.06179549026 0.0 -0.0278725904117 -5.15558019422 0.0 3.76706465105 -5.76911621724 0.0 7.60930275543 -5.89232931478 0.0 , -31.0428722426 -23.6347092638 6.02626827621 -31.6618453423 -24.096053964 6.0134526046 
9 0.668526211379 4.95811394493 1.0 3.19848437235 4.54908992958 1.0 5.75997644194 4.46694786455 1.0 8.31094279117 4.71303652028 1.0 -8.75720381672 -2.14130700262 0.0 -5.24200674213 -3.69738047292 0.0 -1.55668312818 -4.79116517689 0.0 2.23825411327 -5.40470119991 0.0 6.08049221765 -5.52791429745 0.0 , -29.8142706026 -24.0422209635 6.09286492521 -30.1201667016 -24.4700611554 6.07691912285 
8 1.635010179 4.84369492957 1.0 4.19650224859 4.76155286454 1.0 6.74746859783 5.00764152026 1.0 -6.80548093548 -3.40277547294 0.0 -3.12015732153 -4.4965601769 0.0 0.674779919928 -5.11009619993 0.0 4.51701802431 -5.23330929747 0.0 8.34346754816 -4.86417631388 0.0 , -28.1838518905 -24.184363103 6.1152235098 -28.5578709568 -24.745536047 6.14038564111 
9 0.0465004140481 5.00584057393 1.0 2.60799248363 4.9236985089 1.0 5.15895883287 5.16978716462 1.0 7.65751266482 5.74006577218 1.0 -8.39399070044 -3.24062982858 0.0 -4.70866708649 -4.33441453254 0.0 -0.913729845029 -4.94795055556 0.0 2.92850825935 -5.07116365311 0.0 6.7549577832 -4.70203066952 0.0 , -26.7339122744 -24.2103858964 6.20995415689 -26.9812489214 -24.9213693988 6.20385215936 
8 1.04255135525 5.00632180702 1.0 3.59351770448 5.25241046274 1.0 6.09207153644 5.8226890703 1.0 -6.27410821487 -4.25179123442 0.0 -2.47917097341 -4.86532725744 0.0 1.36306713097 -4.98854035499 0.0 5.18951665482 -4.6194073714 0.0 8.93734740275 -3.76398946007 0.0 , -24.8118553637 -24.4846248797 6.26641880859 -25.3966490959 -24.9968531918 6.26731867762 
8 -5.63757875178 5.46923242039 1.0 -3.1076205908 5.06020840504 1.0 -0.546128521218 4.97806634001 1.0 2.00483782802 5.22415499573 1.0 4.50339165997 5.79443360329 1.0 6.9085067898 6.67953820371 1.0 3.60083677835 -4.64766283841 0.0 7.34866752628 -3.79224492708 0.0 , -23.366466861 -24.232182349 6.32739544421 -23.8104521044 -24.9716834796 6.33078519587 
9 -7.22476761344 5.35506864136 1.0 -4.69480945247 4.94604462601 1.0 -2.13331738288 4.86390256098 1.0 0.41764896635 5.10999121671 1.0 2.9162027983 5.68026982426 1.0 5.32131792813 6.56537442468 1.0 2.01364791668 -4.76182661744 0.0 5.76147866461 -3.9064087061 0.0 9.36915135935 -2.57875180548 0.0 , -21.7023209665 -24.2556453987 6.39009686177 -22.2290450025 -24.8459616115 6.39425171412 
9 -6.26152703997 4.72529976713 1.0 -3.70003497038 4.6431577021 1.0 -1.14906862115 4.88924635782 1.0 1.34948521081 5.45952496538 1.0 3.75460034063 6.3446295658 1.0 6.0267848444 7.53002676601 1.0 0.446930329186 -4.98257147632 0.0 4.19476107712 -4.12715356499 0.0 7.80243377186 -2.79949666436 0.0 , -20.1331248536 -24.1581035437 6.45639084597 -20.6587955583 -24.6201938253 6.45771823238 
9 -7.80541111868 4.39389794723 1.0 -5.24391904909 4.3117558822 1.0 -2.69295269986 4.55784453793 1.0 -0.194398867903 5.12812314548 1.0 2.21071626192 6.0132277459 1.0 4.48290076569 7.19862494611 1.0 2.65087699841 -4.45855538488 0.0 6.25854969315 -3.13089848426 0.0 9.66682644879 -1.35280268394 0.0 , -18.5404395089 -23.6959079879 6.5267986165 -19.1060266123 -24.2952892081 6.52118475063 
9 -6.77380354293 3.8760049456 1.0 -4.2228371937 4.12209360132 1.0 -1.72428336174 4.69237220888 1.0 0.680831768084 5.5774768093 1.0 2.95301627185 6.76287400951 1.0 5.05496094281 8.22909962025 1.0 1.12099250457 -4.89430632149 0.0 4.72866519931 -3.56664942086 0.0 8.13694195495 -1.78855362055 0.0 , -17.0577155729 -23.3717368389 6.58393987996 -17.5769906168 -23.8725560361 6.58465126889 
9 -8.28552863212 3.34726034815 1.0 -5.73456228288 3.59334900388 1.0 -3.23600845093 4.16362761143 1.0 -0.830893321101 5.04873221185 1.0 1.44129118266 6.23412941206 1.0 3.54323585363 7.7003550228 1.0 3.21694011012 -4.09539401831 0.0 6.62521686577 -2.317298218 0.0 9.77813387221 -0.117959801877 0.0 , -15.6236308751 -22.8942862969 6.65474769644 -16.0778444602 -23.3536965066 6.64811778714 
9 -7.19202616341 2.99664266978 1.0 -4.69347233146 3.56692127734 1.0 -2.28835720163 4.45202587776 1.0 -0.0161726978668 5.63742307797 1.0 2.0857719731 7.10364868871 1.0 3.98296293788 8.826627326 1.0 1.75947622959 -4.6921003524 0.0 5.16775298524 -2.91400455209 0.0 8.32066999168 -0.714666135969 0.0 , -13.9977865016 -21.972851022 6.71958424665 -14.614624675 -22.7407998839 6.7115843054 
10 -8.61418242127 2.29254812927 1.0 -6.11562858932 2.86282673683 1.0 -3.71051345949 3.74793133725 1.0 -1.43832895573 4.93332853746 1.0 0.663615715232 6.3995541482 1.0 2.56080668001 8.12253278549 1.0 0.337319971729 -5.39619489291 0.0 3.74559672737 -3.6180990926 0.0 6.89851373382 -1.41876067648 0.0 9.74430018099 1.16570727946 0.0 , -12.5270920608 -21.4682855447 6.76845238406 -13.1932231307 -22.0363340862 6.77505082365 
9 -7.49506969339 2.04868227203 1.0 -5.08995456356 2.93378687244 1.0 -2.8177700598 4.11918407265 1.0 -0.715825388832 5.5854096834 1.0 1.18136557595 7.30838832069 1.0 2.84265101135 9.25982872294 1.0 2.36615562331 -4.4322435574 0.0 5.51907262976 -2.23290514128 0.0 8.36485907692 0.351562814657 0.0 , -11.1476002575 -20.8432865383 6.83361045729 -11.8193633097 -21.2431357487 6.83851734191 
10 -8.82130127878 1.16898321439 1.0 -6.41618614896 2.05408781481 1.0 -4.14400164519 3.23948501502 1.0 -2.04205697423 4.70571062577 1.0 -0.14486600945 6.42868926306 1.0 1.51641942595 8.3801296653 1.0 1.03992403791 -5.31194261503 0.0 4.19284104436 -3.11260419891 0.0 7.03862749153 -0.528136242977 0.0 9.53055564463 2.39902436039 0.0 , -9.99870944695 -19.7446405623 6.90012797868 -10.4985772607 -20.3643988013 6.90198386016 
9 -7.67339802984 1.10407617827 1.0 -5.40121352608 2.28947337848 1.0 -3.29926885511 3.75569898922 1.0 -1.40207789033 5.47867762651 1.0 0.259207545073 7.43011802876 1.0 1.65730919018 9.5779775985 1.0 2.93562916348 -4.06261583546 0.0 5.78141561065 -1.47814787952 0.0 8.27334376375 1.44901272385 0.0 , -8.96864450519 -18.9529087073 6.95385070437 -9.23618332289 -19.4036616073 6.96545037841 
10 -8.85920105277 0.0555693197554 1.0 -6.58701654901 1.24096651996 1.0 -4.48507187805 2.70719213071 1.0 -2.58788091327 4.430170768 1.0 -0.926595477863 6.38161117025 1.0 0.471506167246 8.52947073999 1.0 1.74982614054 -5.11112269397 0.0 4.59561258771 -2.52665473803 0.0 7.08754074082 0.400505865335 0.0 9.18469320848 3.62229521995 0.0 , -7.46265118144 -17.9303183847 7.01847405442 -8.03726471107 -18.3647927164 7.02891689667 
10 -7.72544944525 0.157361043052 1.0 -5.62350477428 1.6235866538 1.0 -3.7263138095 3.34656529109 1.0 -2.0650283741 5.29800569333 1.0 -0.666926728992 7.44586526308 1.0 0.445034335461 9.75487620557 1.0 0.611393244303 -6.19472817088 0.0 3.45717969147 -3.61026021495 0.0 5.94910784458 -0.683099611577 0.0 8.04626031224 2.53868974304 0.0 , -6.38765052789 -16.7083432382 7.09974980304 -6.90664904737 -17.2519752871 7.09238341492 
9 -6.68212780887 0.430039738261 1.0 -4.78493684409 2.15301837555 1.0 -3.12365140869 4.1044587778 1.0 -1.72554976358 6.25231834754 1.0 -0.613588699127 8.56132929003 1.0 2.39855665688 -4.80380713048 0.0 4.89048480999 -1.87664652712 0.0 6.98763727765 1.3451428275 0.0 8.65557887433 4.80865924124 0.0 , -5.44365745383 -15.6805693406 7.14958772808 -5.84888892203 -16.0696902422 7.15584993318 
9 -5.76556975785 0.904576085241 1.0 -4.10428432245 2.85601648749 1.0 -2.70618267734 5.00387605723 1.0 -1.59422161288 7.31288699972 1.0 -0.786659499024 9.74513541912 1.0 1.41792374313 -6.05224942079 0.0 3.90985189623 -3.12508881743 0.0 6.0070043639 0.0967005371927 0.0 7.67494596058 3.56021695093 0.0 , -4.41270031949 -14.4031327627 7.23821684271 -4.86824356172 -14.8226982264 7.21931645143 
9 -5.00225153226 1.54631008944 1.0 -3.60414988715 3.69416965919 1.0 -2.4921888227 6.00318060168 1.0 -1.68462670884 8.43542902108 1.0 0.519956533312 -7.36195581884 0.0 3.01188468642 -4.43479521547 0.0 5.10903715408 -1.21300586085 0.0 6.77697875076 2.25051055289 0.0 7.98832192155 5.89888318198 0.0 , -3.53117693292 -13.0999470764 7.28981908625 -3.96866167922 -13.5160204364 7.28278296969 
9 -5.82907301227 0.165515592154 1.0 -4.43097136716 2.3133751619 1.0 -3.31901030271 4.62238610439 1.0 -2.51144818884 7.05463452379 1.0 -2.02154517316 9.57018296829 1.0 2.18506320641 -5.81558971276 0.0 4.28221567408 -2.59380035814 0.0 5.95015727076 0.869716055597 0.0 7.16150044155 4.51808868469 0.0 , -2.5619629994 -11.5045822939 7.33542316882 -3.15376557326 -12.1549184025 7.34624948794 
9 -5.15428573038 0.923392046943 1.0 -4.04232466593 3.23240298943 1.0 -3.23476255207 5.66465140883 1.0 -2.74485953638 8.18019985333 1.0 1.46174884319 -7.20557282771 0.0 3.55890131086 -3.9837834731 0.0 5.22684290753 -0.520267059359 0.0 6.43818607833 3.12810556974 0.0 7.17304060185 6.90142823649 0.0 , -2.11440877986 -10.2735637049 7.41530280154 -2.42683654283 -10.7448728022 7.40971600619 
10 -3.22629932391 9.30135015384 1.0 -4.68796417699 1.79601005625 1.0 -3.88040206313 4.22825847565 1.0 -3.39049904745 6.74380692015 1.0 -3.22629932391 9.30135015384 1.0 0.816109332129 -8.6419657609 0.0 2.91326179979 -5.42017640628 0.0 4.58120339647 -1.95665999254 0.0 5.79254656726 1.69171263655 0.0 6.52740109079 5.4650353033 0.0 , -1.37422503296 -8.74725079222 7.47880508969 -1.7908016746 -9.29156139151 7.47318252445 
11 -3.76881584955 7.80236197826 1.0 -5.23048070263 0.297021880677 1.0 -4.42291858877 2.72927030007 1.0 -3.93301557308 5.24481874457 1.0 -3.76881584955 7.80236197826 1.0 6.23118415045 7.80236197826 0.0 2.37074527415 -6.91916458185 0.0 4.03868687083 -3.45564816812 0.0 5.25003004162 0.192724460979 0.0 5.98488456515 3.96604712773 0.0 6.23118415045 7.80236197826 0.0 , -1.01341562229 -7.40856322931 7.52946558998 -1.24822205648 -7.80083614246 7.5366490427 
11 -4.19991052208 6.26491431262 1.0 -4.36411024562 8.82245754631 1.0 -4.8540132613 1.19182263443 1.0 -4.36411024562 3.70737107893 1.0 -4.19991052208 6.26491431262 1.0 5.80008947792 6.26491431262 0.0 1.93965060162 -8.45661224749 0.0 3.6075921983 -4.99309583376 0.0 4.81893536909 -1.34472320466 0.0 5.55378989261 2.42859946209 0.0 5.80008947792 6.26491431262 0.0 , -0.199050717782 -5.86202469079 7.59796456324 -0.801282465091 -6.27869967953 7.60011556096 
9 -4.57151476722 4.73990394835 1.0 -4.73571449075 7.29744718204 1.0 -4.73571449075 2.18236071466 1.0 -4.57151476722 4.73990394835 1.0 5.42848523278 4.73990394835 0.0 3.23598795316 -6.51810619803 0.0 4.44733112395 -2.86973356893 0.0 5.18218564748 0.903589097817 0.0 5.42848523278 4.73990394835 0.0 , 0.373801947466 -4.1308424919 7.6483187311 -0.451782568432 -4.73128110901 7.66358207921 
11 -4.80018995229 3.15506297742 1.0 -4.96438967582 5.71260621111 1.0 -5.45429269151 8.22815465561 1.0 -4.96438967582 0.597519743731 1.0 -4.80018995229 3.15506297742 1.0 5.19981004771 3.15506297742 0.0 4.95351046241 6.99137782796 0.0 3.00731276809 -8.10294716896 0.0 4.21865593888 -4.45457453986 0.0 4.95351046241 -0.681251873114 0.0 5.19981004771 3.15506297742 0.0 , 0.412304875304 -2.72133306376 7.71672011503 -0.20112967923 -3.16481133934 7.72704859747 
9 -4.94580897027 1.57377206241 1.0 -5.11000869381 4.1313152961 1.0 -5.59991170949 6.6468637406 1.0 -4.94580897027 1.57377206241 1.0 5.05419102973 1.57377206241 0.0 4.80789144443 5.41008691295 0.0 4.0730369209 -6.03586545488 0.0 4.80789144443 -2.26254278813 0.0 5.05419102973 1.57377206241 0.0 , 0.212725623239 -1.05854923605 7.78563259813 -0.0503330882029 -1.58559799141 7.79051511572 
9 -5.16171695724 2.55372991166 1.0 -5.65161997293 5.06927835616 1.0 -6.45918208679 7.50152677556 1.0 5.00248276629 -0.00381332202989 0.0 4.75618318099 3.83250152851 0.0 4.02132865746 7.60582419526 0.0 4.02132865746 -7.61345083932 0.0 4.75618318099 -3.84012817257 0.0 5.00248276629 -0.0038133220299 0.0 , 0.581954677744 0.394725839564 7.85051658674 0.0 -6.12323399574e-15 7.85398163397 
