6 5.39910499799 -0.809790894261 1.0 6.36084258016 -3.18530131614 1.0 7.61845784037 -5.418324558 1.0 -5.06655477153 -0.242385394829 0.0 -4.09145247211 -3.9608730745 0.0 -2.64884609887 -7.52413870731 0.0 , -38.8479911609 -5.14954874348 4.95834473611 
5 5.94734072222 -1.62476251849 1.0 7.20495598244 -3.85778576035 1.0 -4.50495433005 -2.40033427684 0.0 -3.0623479568 -5.96359990966 0.0 -1.17592506648 -9.31313477245 0.0 , -38.4841875746 -6.56149100044 5.00794842787 
6 5.46659084685 -0.13223365826 1.0 6.72420610706 -2.36525690012 1.0 8.25704903752 -4.41912678206 1.0 -4.98570420542 -0.907805416617 0.0 -3.54309783217 -4.47107104944 0.0 -1.65667494185 -7.82060591223 0.0 , -37.9635210091 -7.87464012968 5.07075243559 
5 6.13493116199 -0.887645481728 1.0 7.66777409244 -2.94151536367 1.0 -4.13237277725 -2.99345963104 0.0 -2.24594988693 -6.34299449383 0.0 0.0533145087508 -9.42379931675 0.0 , -37.4612681475 -9.56227028976 5.13597422164 
5 6.9825869207 -1.48490566758 1.0 8.76548828285 -3.32589770293 1.0 -4.81755994899 -1.53684993495 0.0 -2.93113705868 -4.88638479774 0.0 -0.631872662995 -7.96718962066 0.0 , -36.7137022328 -10.7805249185 5.18972613393 
6 6.22831762821 -0.133014904732 1.0 8.01121899037 -1.97400694008 1.0 -5.57182924148 -0.184959172103 0.0 -3.68540635116 -3.53449403489 0.0 -1.38614195548 -6.61529885781 0.0 1.28821008775 -9.37678691084 0.0 , -35.9237892509 -12.2529280225 5.26784963867 
5 7.14736834552 -0.625467728466 1.0 9.1510529483 -2.2233528789 1.0 -4.54925699601 -2.18595482328 0.0 -2.24999260033 -5.26675964619 0.0 0.424359442906 -8.02824769922 0.0 , -35.0378373549 -13.5420586506 5.31455739692 
5 8.19417022532 -0.960125821084 1.0 -5.506139719 -0.922727765461 0.0 -3.20687532332 -4.00353258838 0.0 -0.532523280081 -6.7650206414 0.0 2.47300362409 -9.16184836705 0.0 , -34.1674695894 -15.035181162 5.38702922982 
4 9.39015903179 -1.08011414251 1.0 -4.20245391447 -2.79497987428 0.0 -1.52810187124 -5.5564679273 0.0 1.47742503294 -7.95329565295 0.0 , -33.1458864499 -16.1978941592 5.45377829581 
4 -5.31690482033 -1.60874747263 0.0 -2.6425527771 -4.37023552566 0.0 0.362974127077 -6.76706325131 0.0 3.65032522352 -8.75987480459 0.0 , -32.1542132245 -17.2876984152 5.49795749352 
4 -6.46328693215 -0.564396008876 0.0 -3.78893488892 -3.3258840619 0.0 -0.783407984744 -5.72271178755 0.0 2.5039431117 -7.71552334083 0.0 , -30.9473539494 -18.4606668169 5.57345399779 
4 -5.03159317453 -2.32165687913 0.0 -2.02606627036 -4.71848460478 0.0 1.26128482608 -6.71129615806 0.0 4.77648190067 -8.26736962837 0.0 , -29.7390734716 -19.5996509239 5.61717181755 
4 -6.33069814455 -1.39903708837 0.0 -3.32517124038 -3.79586481402 0.0 -0.0378201439401 -5.7886763673 0.0 3.47737693065 -7.34474983761 0.0 , -28.2883368981 -20.3808292699 5.70102378873 
5 -7.68447216288 -0.568435906621 0.0 -4.67894525871 -2.96526363227 0.0 -1.39159416227 -4.95807518555 0.0 2.12360291232 -6.51414865585 0.0 5.80892652627 -7.60793335982 0.0 , -27.051720127 -21.1519331152 5.75560902408 
4 -6.06119078004 -2.19774662613 0.0 -2.7738396836 -4.19055817941 0.0 0.741357390983 -5.74663164971 0.0 4.42668100493 -6.84041635367 0.0 , -25.5853507675 -21.8833795609 5.82575233565 
5 -7.50906999936 -1.53529147655 0.0 -4.22171890292 -3.52810302983 0.0 -0.706521828336 -5.08417650013 0.0 2.97880178561 -6.17796120409 0.0 6.77373902707 -6.79149722712 0.0 , -24.1280325462 -22.6802608789 5.90611381381 
5 -8.9970812 -0.966607871075 0.0 -5.70973010356 -2.95941942436 0.0 -2.19453302897 -4.51549289466 0.0 1.49079058498 -5.60927759862 0.0 5.28572782644 -6.22281362164 0.0 , -22.6694942071 -23.0940268877 5.94274488962 
5 -7.19922416551 -2.49215145021 0.0 -3.68402709092 -4.04822492052 0.0 0.00129652303032 -5.14200962448 0.0 3.79623376449 -5.7555456475 0.0 7.63847186887 -5.87875874504 0.0 , -21.1428373376 -23.563366675 6.02322442189 
5 -8.76809240342 -2.13210541202 0.0 -5.25289532883 -3.68817888232 0.0 -1.56757171488 -4.78196358628 0.0 2.22736552658 -5.3954996093 0.0 6.06960363096 -5.51871270685 0.0 , -19.6779421081 -23.987530533 6.08480492862 
5 -6.78824464627 -3.41295495099 0.0 -3.10292103232 -4.50673965495 0.0 0.692016209143 -5.12027567797 0.0 4.53425431352 -5.24348877552 0.0 8.36070383737 -4.87435579193 0.0 , -18.0883504972 -24.2179876077 6.13085491745 
5 -8.36774227449 -3.22281021458 0.0 -4.68241866054 -4.31659491854 0.0 -0.887481419082 -4.93013094157 0.0 2.9547566853 -5.05334403911 0.0 6.78120620915 -4.68421105552 0.0 , -16.3188113041 -24.6288251378 6.20359982074 
5 -6.27567147234 -4.2360113078 0.0 -2.48073423088 -4.84954733082 0.0 1.3615038735 -4.97276042836 0.0 5.18795339735 -4.60362744478 0.0 8.93578414528 -3.74820953344 0.0 , -14.9097389827 -24.4649789086 6.26085122529 
6 -5.64193813371 5.48981694577 1.0 -3.11197997273 5.08079293042 1.0 -0.550487903147 4.99865086539 1.0 2.00047844609 5.24473952112 1.0 4.49903227804 5.81501812867 1.0 6.90414740787 6.70012272909 1.0 , -13.2182461556 -24.462884068 6.3417408896 
6 -7.2176407589 5.3395589403 1.0 -4.68768259793 4.93053492495 1.0 -2.12619052834 4.84839285992 1.0 0.424775820892 5.09448151564 1.0 2.92332965285 5.6647601232 1.0 5.32844478267 6.54986472362 1.0 , -11.791323309 -24.3712843231 6.38519415891 
6 -6.25818129639 4.71836207986 1.0 -3.6966892268 4.63622001483 1.0 -1.14572287757 4.88230867055 1.0 1.35283095438 5.45258727811 1.0 3.75794608421 6.33769187852 1.0 6.03013058797 7.52308907873 1.0 , -10.08801173 -24.0865766977 6.45613926438 
6 -7.79978535337 4.39859124526 1.0 -5.23829328378 4.31644918023 1.0 -2.68732693455 4.56253783596 1.0 -0.188773102593 5.13281644351 1.0 2.21634202723 6.01792104393 1.0 4.488526531 7.20331824414 1.0 , -8.68535428384 -23.7490763807 6.53441079361 
6 -6.79705583322 3.92123591931 1.0 -4.24608948398 4.16732457503 1.0 -1.74753565203 4.73760318259 1.0 0.657579477798 5.62270778301 1.0 2.92976398156 6.80810498322 1.0 5.03170865253 8.27433059396 1.0 , -7.0407696003 -23.3990143418 6.59101800211 
6 -8.29684803986 3.36875291244 1.0 -5.74588169063 3.61484156816 1.0 -3.24732785868 4.18512017572 1.0 -0.842212728849 5.07022477614 1.0 1.42997177491 6.25562197634 1.0 3.53191644588 7.72184758709 1.0 , -5.61782958063 -22.8945104524 6.6337007919 
6 -7.19582444491 2.98757026106 1.0 -4.69727061295 3.55784886862 1.0 -2.29215548313 4.44295346903 1.0 -0.0199709793644 5.62835066924 1.0 2.0819736916 7.09457627999 1.0 3.97916465638 8.81755491728 1.0 , -4.17319003755 -22.1434547956 6.70964226431 
7 -8.60793323415 2.2925766521 1.0 -6.1093794022 2.86285525966 1.0 -3.70426427237 3.74795986007 1.0 -1.43207976861 4.93335706028 1.0 0.669864902357 6.39958267103 1.0 2.56705586714 8.12256130832 1.0 9.75054936811 1.16573580228 0.0 , -2.65909494328 -21.5632749845 6.77515737174 
7 -7.50132032799 2.07465531733 1.0 -5.09620519816 2.95975991775 1.0 -2.8240206944 4.14515711796 1.0 -0.722076023438 5.61138272871 1.0 1.17511494134 7.334361366 1.0 2.83640037675 9.28580176824 1.0 8.35860844232 0.377535859962 0.0 , -1.13239250075 -20.6500584424 6.85208717865 
7 -8.81410382821 1.2001268963 1.0 -6.40898869838 2.08523149672 1.0 -4.13680419462 3.27062869693 1.0 -2.03485952365 4.73685430767 1.0 -0.137668558872 6.45983294496 1.0 1.52361687653 8.41127334721 1.0 9.53775309521 2.4301680423 0.0 , -0.0458590834275 -20.0420948075 6.88562412272 
7 -7.66315378055 1.10339958675 1.0 -5.39096927679 2.28879678696 1.0 -3.28902460582 3.75502239771 1.0 -1.39183364104 5.478001035 1.0 0.269451794361 7.42944143725 1.0 1.66755343947 9.57730100699 1.0 8.28358801304 1.44833613233 0.0 , 1.32328647287 -18.9882492097 6.97275598875 
8 -8.86927414744 0.0842776808177 1.0 -6.59708964368 1.26967488103 1.0 -4.49514497271 2.73590049177 1.0 -2.59795400794 4.45887912906 1.0 -0.93666857253 6.41031953131 1.0 0.461433072578 8.55817910106 1.0 7.07746764615 0.429214226397 0.0 9.17462011381 3.65100358102 0.0 , 2.44748280842 -17.9665519668 7.02540204394 
7 -7.71588614945 0.135379002633 1.0 -5.61394147848 1.60160461338 1.0 -3.71675051371 3.32458325067 1.0 -2.0554650783 5.27602365292 1.0 -0.657363433192 7.42388322266 1.0 0.454597631261 9.73289416515 1.0 8.05582360804 2.51670770262 0.0 , 3.47851951307 -16.7677040182 7.10206636777 
7 -6.67467372947 0.431003176042 1.0 -4.77748276469 2.15398181333 1.0 -3.11619732929 4.10542221558 1.0 -1.71809568418 6.25328178532 1.0 -0.606134619727 8.56229272781 1.0 6.99509135705 1.34610626528 0.0 8.66303295373 4.80962267902 0.0 , 4.85007752052 -15.491235305 7.1495994756 
7 -5.78022738586 0.911794641067 1.0 -4.11894195046 2.86323504331 1.0 -2.72084030535 5.01109461306 1.0 -1.6088792409 7.32010555555 1.0 -0.801317127036 9.75235397495 1.0 5.99234673589 0.103919093019 0.0 7.66028833256 3.56743550676 0.0 , 5.57799289143 -14.3162397974 7.22474859273 
6 -5.01530268637 1.55874475817 1.0 -3.61720104126 3.70660432791 1.0 -2.50523997681 6.0156152704 1.0 -1.69767786295 8.4478636898 1.0 6.76392759665 2.26294522161 0.0 7.97527076744 5.91131785071 0.0 , 6.46031378031 -13.0631246916 7.26451628665 
7 -5.82330218651 0.195694695621 1.0 -4.4252005414 2.34355426537 1.0 -3.31323947695 4.65256520786 1.0 -2.50567736309 7.08481362726 1.0 -2.0157743474 9.60036207176 1.0 5.95592809651 0.899895159064 0.0 7.16727126731 4.54826778816 0.0 , 7.26589341415 -11.7354920932 7.34279680171 
6 -5.16226389089 0.928706392295 1.0 -4.05030282644 3.23771733479 1.0 -3.24274071258 5.66996575418 1.0 -2.75283769689 8.18551419868 1.0 6.43020791782 3.13341991509 0.0 7.16506244134 6.90674258184 0.0 , 8.08251612911 -10.2883297988 7.40799136119 
7 -3.2153080017 9.273139836 1.0 -4.67697285478 1.76779973841 1.0 -3.86941074092 4.20004815781 1.0 -3.37950772524 6.71559660231 1.0 -3.2153080017 9.273139836 1.0 5.80353788947 1.66350231871 0.0 6.53839241299 5.43682498546 0.0 , 8.84485836733 -8.75525526919 7.47821943664 
9 -3.75216699812 7.80434577421 1.0 -5.2138318512 0.299005676625 1.0 -4.40626973734 2.73125409602 1.0 -3.91636672166 5.24680254052 1.0 -3.75216699812 7.80434577421 1.0 6.24783300188 7.80434577421 0.0 5.26667889305 0.194708256928 0.0 6.00153341658 3.96803092368 0.0 6.24783300188 7.80434577421 0.0 , 9.15299611032 -7.22586134721 7.52915098973 
8 -4.19591475603 6.28916764908 1.0 -4.36011447956 8.84671088277 1.0 -4.85001749525 1.21607597089 1.0 -4.36011447956 3.73162441539 1.0 -4.19591475603 6.28916764908 1.0 5.80408524397 6.28916764908 0.0 5.55778565867 2.45285279855 0.0 5.80408524397 6.28916764908 0.0 , 9.84421679671 -5.70604889085 7.60052965737 
7 -4.54386720103 4.72738030561 1.0 -4.70806692457 7.2849235393 1.0 -4.70806692457 2.16983707192 1.0 -4.54386720103 4.72738030561 1.0 5.45613279897 4.72738030561 0.0 5.20983321366 0.891065455077 0.0 5.45613279897 4.72738030561 0.0 , 9.98022575183 -4.00553942739 7.66379635375 
8 -4.81752927717 3.16703614333 1.0 -4.98172900071 5.72457937702 1.0 -5.47163201639 8.24012782152 1.0 -4.98172900071 0.609492909643 1.0 -4.81752927717 3.16703614333 1.0 5.18247072283 3.16703614333 0.0 4.93617113752 7.00335099387 0.0 5.18247072283 3.16703614333 0.0 , 10.2414470004 -2.7414942123 7.74210179802 
7 -4.95041671818 1.59609916492 1.0 -5.11461644171 4.15364239861 1.0 -5.6045194574 6.66919084311 1.0 -4.95041671818 1.59609916492 1.0 5.04958328182 1.59609916492 0.0 4.80328369652 5.43241401546 0.0 5.04958328182 1.59609916492 0.0 , 10.4346687923 -1.0907070062 7.78434433911 
9 -5.0052839412 0.0078995457822 1.0 -5.16948366473 2.56544277947 1.0 -5.65938668042 5.08099122397 1.0 -6.46694879428 7.51323964337 1.0 -5.0052839412 0.0078995457822 1.0 4.9947160588 0.0078995457822 0.0 4.7484164735 3.84421439632 0.0 4.01356194997 7.61753706307 0.0 4.9947160588 0.00789954578219 0.0 , 10.5256173642 0.600305253001 7.84169816655 
